epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,9882.58,1.24853,1.00803,1.23746,0.82256,0.73404,0.80877,0.55352,1.14535,0.9094,1.20588,0.006766,0.006766,0.006766
100,9981.7,1.24946,1.00777,1.23748,0.81921,0.73657,0.80879,0.55392,1.1447,0.90887,1.2053,0.006733,0.006733,0.006733
101,10081.9,1.23616,0.99913,1.23251,0.82619,0.73291,0.80907,0.55455,1.14469,0.90712,1.20461,0.0067,0.0067,0.0067
102,10182.1,1.23628,0.99838,1.2309,0.83111,0.7343,0.80985,0.55597,1.14337,0.90535,1.20351,0.006667,0.006667,0.006667
103,10281.5,1.24119,0.99957,1.23447,0.82628,0.73773,0.81033,0.55582,1.14306,0.90264,1.2028,0.006634,0.006634,0.006634
104,10380.7,1.23776,0.98626,1.22834,0.82204,0.73929,0.81112,0.55661,1.14316,0.90139,1.20254,0.006601,0.006601,0.006601
105,10479.7,1.22529,0.98839,1.22561,0.82281,0.7405,0.81108,0.55725,1.1416,0.89985,1.20094,0.006568,0.006568,0.006568
106,10578.9,1.22769,0.98611,1.22226,0.8208,0.73994,0.81169,0.55794,1.14091,0.89787,1.19994,0.006535,0.006535,0.006535
107,10677.9,1.22148,0.98289,1.22835,0.81935,0.74219,0.81175,0.55726,1.1405,0.89625,1.20002,0.006502,0.006502,0.006502
108,10777.3,1.22599,0.97995,1.22553,0.82125,0.74071,0.81205,0.55866,1.13939,0.89542,1.19933,0.006469,0.006469,0.006469
109,10876.3,1.22647,0.98156,1.22384,0.82472,0.73852,0.81144,0.55862,1.13891,0.89374,1.19902,0.006436,0.006436,0.006436
110,10975.7,1.21717,0.97864,1.21987,0.82288,0.74266,0.8127,0.5595,1.1378,0.89248,1.19797,0.006403,0.006403,0.006403
111,11075.3,1.21653,0.9751,1.22418,0.81737,0.74599,0.81311,0.5604,1.13789,0.89193,1.19777,0.00637,0.00637,0.00637
112,11174.3,1.22193,0.97489,1.22216,0.81972,0.74766,0.81355,0.56037,1.13745,0.89109,1.19752,0.006337,0.006337,0.006337
113,11273.5,1.22081,0.9733,1.21804,0.81663,0.74844,0.81399,0.5607,1.13647,0.88879,1.19645,0.006304,0.006304,0.006304
114,11372.6,1.2103,0.95938,1.21992,0.81628,0.75072,0.81475,0.56157,1.13646,0.88754,1.19635,0.006271,0.006271,0.006271
115,11471.9,1.20983,0.96333,1.21262,0.81282,0.75333,0.81524,0.56216,1.13574,0.88622,1.19576,0.006238,0.006238,0.006238
116,11571.4,1.21683,0.95847,1.21463,0.81362,0.75216,0.81514,0.56272,1.13476,0.88465,1.1951,0.006205,0.006205,0.006205
117,11671.1,1.21277,0.95404,1.21007,0.81541,0.75124,0.81572,0.56346,1.1341,0.88397,1.19447,0.006172,0.006172,0.006172
