epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,8597.92,1.24685,1.02084,1.25704,0.8321,0.74188,0.81265,0.56212,1.10846,0.8508,1.18405,0.00769,0.00769,0.00769
72,8714.94,1.24463,1.00503,1.25414,0.83768,0.73808,0.81298,0.56263,1.10604,0.84942,1.18206,0.007657,0.007657,0.007657
73,8832.23,1.2424,1.00718,1.25345,0.83901,0.73686,0.81315,0.56318,1.10447,0.84704,1.18083,0.007624,0.007624,0.007624
74,8949.46,1.23979,1.009,1.25012,0.83422,0.74285,0.81372,0.56368,1.10272,0.84522,1.17933,0.007591,0.007591,0.007591
75,9066.67,1.2431,1.0038,1.25034,0.82656,0.75071,0.81444,0.56455,1.10161,0.84211,1.1792,0.007558,0.007558,0.007558
76,9184.09,1.23132,0.99305,1.24649,0.8358,0.74378,0.81479,0.56511,1.10108,0.84118,1.17928,0.007525,0.007525,0.007525
77,9301.77,1.23494,0.99183,1.24517,0.83863,0.74349,0.81515,0.56602,1.10048,0.84018,1.17859,0.007492,0.007492,0.007492
78,9418.96,1.23358,0.98973,1.24349,0.83699,0.74506,0.81579,0.56703,1.09926,0.83681,1.17705,0.007459,0.007459,0.007459
79,9536.37,1.23298,0.99492,1.24633,0.83798,0.74238,0.81608,0.56809,1.09808,0.83513,1.17663,0.007426,0.007426,0.007426
80,9653.68,1.22165,0.98336,1.23981,0.83492,0.74672,0.81654,0.5682,1.09677,0.83275,1.17601,0.007393,0.007393,0.007393
81,9770.92,1.22783,0.9785,1.24207,0.83452,0.74852,0.81684,0.56857,1.0961,0.83088,1.17542,0.00736,0.00736,0.00736
82,9888.25,1.23166,0.98997,1.24171,0.83731,0.74804,0.8175,0.56941,1.09546,0.82996,1.17469,0.007327,0.007327,0.007327
83,10005.7,1.22736,0.97678,1.23808,0.84584,0.74291,0.81741,0.57009,1.09483,0.8284,1.17392,0.007294,0.007294,0.007294
84,10122.5,1.22303,0.97627,1.23182,0.8408,0.74501,0.81775,0.57056,1.09382,0.82674,1.17326,0.007261,0.007261,0.007261
85,10239.8,1.22706,0.97531,1.23711,0.84551,0.74288,0.81794,0.57116,1.09228,0.82573,1.17196,0.007228,0.007228,0.007228
86,10356.5,1.22308,0.97456,1.23566,0.84263,0.74484,0.81781,0.57124,1.09092,0.82469,1.17093,0.007195,0.007195,0.007195
87,10473.5,1.22072,0.96459,1.22946,0.84108,0.74677,0.81862,0.57161,1.09012,0.82369,1.17024,0.007162,0.007162,0.007162
88,10590.4,1.21422,0.96056,1.22782,0.84161,0.7484,0.81852,0.57237,1.08983,0.82247,1.16983,0.007129,0.007129,0.007129
89,10708,1.21041,0.96464,1.22875,0.8382,0.75167,0.81858,0.57224,1.08882,0.82201,1.16877,0.007096,0.007096,0.007096
90,10824.7,1.20751,0.95512,1.22517,0.83887,0.74977,0.81888,0.5731,1.08839,0.82056,1.16801,0.007063,0.007063,0.007063
91,10941.9,1.20841,0.95638,1.22254,0.8452,0.74562,0.81908,0.57415,1.08748,0.81917,1.16747,0.00703,0.00703,0.00703
92,11058.6,1.21083,0.9553,1.22243,0.84463,0.74606,0.81935,0.57434,1.08669,0.81782,1.16666,0.006997,0.006997,0.006997
93,11175.1,1.208,0.94436,1.22019,0.84665,0.74376,0.81957,0.57458,1.08567,0.81657,1.16565,0.006964,0.006964,0.006964
94,11292.2,1.20698,0.9506,1.21715,0.84374,0.74614,0.82041,0.57542,1.0844,0.81528,1.16432,0.006931,0.006931,0.006931
95,11409.4,1.20658,0.94452,1.21867,0.84568,0.74609,0.82122,0.57601,1.08335,0.81353,1.16284,0.006898,0.006898,0.006898
96,11526.1,1.20876,0.9443,1.21475,0.84452,0.747,0.82186,0.57602,1.08282,0.8121,1.16216,0.006865,0.006865,0.006865
97,11642.8,1.2047,0.94724,1.21793,0.84469,0.74703,0.8221,0.57675,1.08193,0.81054,1.16132,0.006832,0.006832,0.006832
98,11759.4,1.19869,0.94005,1.21487,0.84626,0.74725,0.82238,0.57686,1.08189,0.80889,1.16127,0.006799,0.006799,0.006799
99,11876.1,1.19849,0.93422,1.20892,0.84544,0.74866,0.82254,0.57756,1.08147,0.80775,1.16083,0.006766,0.006766,0.006766
100,11993.5,1.19732,0.93797,1.20943,0.84368,0.75116,0.823,0.57796,1.08101,0.80655,1.16045,0.006733,0.006733,0.006733
101,12110.9,1.1886,0.92894,1.20796,0.84397,0.75058,0.82307,0.57769,1.08046,0.80585,1.15976,0.0067,0.0067,0.0067
102,12228.5,1.19311,0.92795,1.21031,0.84488,0.75216,0.82347,0.57792,1.07968,0.80511,1.15904,0.006667,0.006667,0.006667
103,12345.1,1.19811,0.92904,1.20443,0.8437,0.752,0.82367,0.57781,1.07928,0.80438,1.15853,0.006634,0.006634,0.006634
104,12462.1,1.18482,0.92231,1.20332,0.84225,0.75308,0.82391,0.57805,1.07879,0.80385,1.15799,0.006601,0.006601,0.006601
105,12579.7,1.18646,0.92469,1.20026,0.84435,0.75238,0.82404,0.57808,1.0783,0.8028,1.15757,0.006568,0.006568,0.006568
106,12697,1.18865,0.92286,1.20287,0.84273,0.75379,0.82422,0.57826,1.07758,0.80174,1.15694,0.006535,0.006535,0.006535
107,12814,1.18212,0.92154,1.20392,0.84298,0.75387,0.82456,0.57867,1.07686,0.80122,1.15628,0.006502,0.006502,0.006502
108,12931.3,1.18557,0.9135,1.19863,0.83642,0.75834,0.8246,0.57901,1.07653,0.80017,1.15615,0.006469,0.006469,0.006469
109,13048.1,1.17533,0.91347,1.19766,0.84191,0.75354,0.82471,0.57908,1.07614,0.7996,1.15593,0.006436,0.006436,0.006436
110,13165.1,1.18701,0.91745,1.20035,0.84079,0.75538,0.82542,0.57937,1.07584,0.79862,1.15574,0.006403,0.006403,0.006403
111,13282.7,1.18615,0.91032,1.19898,0.83486,0.76121,0.82568,0.57941,1.07514,0.79781,1.15534,0.00637,0.00637,0.00637
112,13399.7,1.1798,0.90574,1.19526,0.83395,0.76137,0.82549,0.57986,1.07446,0.79676,1.15484,0.006337,0.006337,0.006337
